,index,time,value,value_list,status,rep,protocol,number,decimal
915,1363,1705331071922403300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_3,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '3']",rec,9,3,01000001011001000110000101101101,1097097581
916,1364,1705331072041317900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_5,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '5']",rec,9,5,01000001011001000110000101101101,1097097581
917,1365,1705331072160265300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_3,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '3']",rec,9,3,01000001011001000110000101101101,1097097581
918,1366,1705331072678920400,send_rep_9_p_5_s_100,"['send', 'rep', '9', 'p', '5', 's', '100']",send,9,5,100,
919,1367,1705331072708665000,rec_dec_4_bin_100_p_2,"['rec', 'dec', '4', 'bin', '100', 'p', '2']",rec,9,2,100,4
920,1368,1705331072737422200,rec_dec_4_bin_100_p_5,"['rec', 'dec', '4', 'bin', '100', 'p', '5']",rec,9,5,100,4
921,1369,1705331072766304800,rec_dec_4_bin_100_p_5,"['rec', 'dec', '4', 'bin', '100', 'p', '5']",rec,9,5,100,4
922,1370,1705331072794670500,rec_dec_4_bin_100_p_5,"['rec', 'dec', '4', 'bin', '100', 'p', '5']",rec,9,5,100,4
923,1371,1705331073309486100,send_rep_9_p_5_s_111,"['send', 'rep', '9', 'p', '5', 's', '111']",send,9,5,111,
924,1372,1705331073339746900,rec_dec_7_bin_111_p_2,"['rec', 'dec', '7', 'bin', '111', 'p', '2']",rec,9,2,111,7
925,1373,1705331073367329500,rec_dec_7_bin_111_p_5,"['rec', 'dec', '7', 'bin', '111', 'p', '5']",rec,9,5,111,7
926,1374,1705331073400935200,rec_dec_7_bin_111_p_5,"['rec', 'dec', '7', 'bin', '111', 'p', '5']",rec,9,5,111,7
927,1375,1705331073429872500,rec_dec_7_bin_111_p_3,"['rec', 'dec', '7', 'bin', '111', 'p', '3']",rec,9,3,111,7
928,1376,1705331073960762200,send_rep_9_p_6_s_00100101100010010110,"['send', 'rep', '9', 'p', '6', 's', '00100101100010010110']",send,9,6,00100101100010010110,
929,1377,1705331074044585600,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,9,6,00100101100010010110,153750
930,1378,1705331074121751700,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,9,6,00100101100010010110,153750
931,1379,1705331074196019500,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,9,6,00100101100010010110,153750
932,1380,1705331074274082300,rec_dec_153750_bin_00100101100010010110_p_6,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '6']",rec,9,6,00100101100010010110,153750
933,1381,1705331074820914100,send_rep_9_p_6_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '6', 's', '01000001011001000110000101101101']",send,9,6,01000001011001000110000101101101,
934,1382,1705331074940996000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,9,6,01000001011001000110000101101101,1097097581
935,1383,1705331075052062900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,9,6,01000001011001000110000101101101,1097097581
936,1384,1705331075162294700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,9,6,01000001011001000110000101101101,1097097581
937,1385,1705331075269148800,rec_dec_1097097581_bin_01000001011001000110000101101101_p_6,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '6']",rec,9,6,01000001011001000110000101101101,1097097581
938,1386,1705331075787827900,send_rep_9_p_6_s_100,"['send', 'rep', '9', 'p', '6', 's', '100']",send,9,6,100,
939,1387,1705331075817495200,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,9,6,100,4
940,1388,1705331075846788000,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,9,6,100,4
941,1389,1705331075874994100,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,9,6,100,4
942,1390,1705331075906994700,rec_dec_4_bin_100_p_6,"['rec', 'dec', '4', 'bin', '100', 'p', '6']",rec,9,6,100,4
943,1391,1705331076421778700,send_rep_9_p_6_s_111,"['send', 'rep', '9', 'p', '6', 's', '111']",send,9,6,111,
944,1392,1705331077074116700,send_rep_9_p_7_s_00100101100010010110,"['send', 'rep', '9', 'p', '7', 's', '00100101100010010110']",send,9,7,00100101100010010110,
945,1393,1705331077144848900,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,9,7,00100101100010010110,153750
946,1394,1705331077206796800,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,9,7,00100101100010010110,153750
947,1395,1705331077267859700,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,9,7,00100101100010010110,153750
948,1396,1705331077329706900,rec_dec_153750_bin_00100101100010010110_p_7,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '7']",rec,9,7,00100101100010010110,153750
949,1397,1705331077868705800,send_rep_9_p_7_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '7', 's', '01000001011001000110000101101101']",send,9,7,01000001011001000110000101101101,
950,1398,1705331077968764000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,9,7,01000001011001000110000101101101,1097097581
951,1399,1705331078059095900,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,9,7,01000001011001000110000101101101,1097097581
952,1400,1705331078144807000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,9,7,01000001011001000110000101101101,1097097581
953,1401,1705331078234834700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_7,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '7']",rec,9,7,01000001011001000110000101101101,1097097581
954,1402,1705331078736545200,send_rep_9_p_7_s_100,"['send', 'rep', '9', 'p', '7', 's', '100']",send,9,7,100,
955,1403,1705331078762592000,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,9,1,100,4
956,1404,1705331078792100100,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,9,1,100,4
957,1405,1705331078816810700,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,9,1,100,4
958,1406,1705331078840553400,rec_dec_4_bin_100_p_1,"['rec', 'dec', '4', 'bin', '100', 'p', '1']",rec,9,1,100,4
959,1407,1705331079355712600,send_rep_9_p_7_s_111,"['send', 'rep', '9', 'p', '7', 's', '111']",send,9,7,111,
960,1408,1705331079382081100,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,9,1,111,7
961,1409,1705331079406859500,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,9,1,111,7
962,1410,1705331079430290200,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,9,1,111,7
963,1411,1705331079459748300,rec_dec_7_bin_111_p_1,"['rec', 'dec', '7', 'bin', '111', 'p', '1']",rec,9,1,111,7
964,1412,1705331079985972700,send_rep_9_p_8_s_00100101100010010110,"['send', 'rep', '9', 'p', '8', 's', '00100101100010010110']",send,9,8,00100101100010010110,
965,1413,1705331081370279000,send_rep_9_p_8_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '8', 's', '01000001011001000110000101101101']",send,9,8,01000001011001000110000101101101,
966,1414,1705331083180743200,send_rep_9_p_8_s_100,"['send', 'rep', '9', 'p', '8', 's', '100']",send,9,8,100,
967,1415,1705331083893352800,send_rep_9_p_8_s_111,"['send', 'rep', '9', 'p', '8', 's', '111']",send,9,8,111,
968,1416,1705331084606762500,send_rep_9_p_9_s_00100101100010010110,"['send', 'rep', '9', 'p', '9', 's', '00100101100010010110']",send,9,9,00100101100010010110,
969,1417,1705331085998767500,send_rep_9_p_9_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '9', 's', '01000001011001000110000101101101']",send,9,9,01000001011001000110000101101101,
970,1418,1705331087813908400,send_rep_9_p_9_s_100,"['send', 'rep', '9', 'p', '9', 's', '100']",send,9,9,100,
971,1419,1705331088534734900,send_rep_9_p_9_s_111,"['send', 'rep', '9', 'p', '9', 's', '111']",send,9,9,111,
972,1420,1705331089255527000,send_rep_9_p_10_s_00100101100010010110,"['send', 'rep', '9', 'p', '10', 's', '00100101100010010110']",send,9,10,00100101100010010110,
973,1421,1705331089372434700,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,9,10,00100101100010010110,153750
974,1422,1705331089446357600,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,9,10,00100101100010010110,153750
975,1423,1705331089520781500,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,9,10,00100101100010010110,153750
976,1424,1705331089594330500,rec_dec_153750_bin_00100101100010010110_p_10,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '10']",rec,9,10,00100101100010010110,153750
977,1425,1705331090098284600,send_rep_9_p_10_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '10', 's', '01000001011001000110000101101101']",send,9,10,01000001011001000110000101101101,
978,1426,1705331090220613000,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,9,10,01000001011001000110000101101101,1097097581
979,1427,1705331090330875300,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,9,10,01000001011001000110000101101101,1097097581
980,1428,1705331090436964700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,9,10,01000001011001000110000101101101,1097097581
981,1429,1705331090548081200,rec_dec_1097097581_bin_01000001011001000110000101101101_p_10,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '10']",rec,9,10,01000001011001000110000101101101,1097097581
982,1430,1705331091061610300,send_rep_9_p_10_s_100,"['send', 'rep', '9', 'p', '10', 's', '100']",send,9,10,100,
983,1431,1705331091088611600,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,9,10,100,4
984,1432,1705331091113605400,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,9,10,100,4
985,1433,1705331091137605500,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,9,10,100,4
986,1434,1705331091162605800,rec_dec_4_bin_100_p_10,"['rec', 'dec', '4', 'bin', '100', 'p', '10']",rec,9,10,100,4
987,1435,1705331091667075700,send_rep_9_p_10_s_111,"['send', 'rep', '9', 'p', '10', 's', '111']",send,9,10,111,
988,1436,1705331091690627300,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,9,10,111,7
989,1437,1705331091714955800,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,9,10,111,7
990,1438,1705331091740010100,rec_dec_7_bin_111_p_10,"['rec', 'dec', '7', 'bin', '111', 'p', '10']",rec,9,10,111,7
991,1439,1705331092286304000,send_rep_9_p_11_s_00100101100010010110,"['send', 'rep', '9', 'p', '11', 's', '00100101100010010110']",send,9,11,00100101100010010110,
992,1440,1705331092345716000,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
993,1441,1705331092403715900,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
994,1442,1705331092457199700,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
995,1443,1705331092510212200,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
996,1444,1705331093040671700,send_rep_9_p_11_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '11', 's', '01000001011001000110000101101101']",send,9,11,01000001011001000110000101101101,
997,1445,1705331093128690600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
998,1446,1705331093203228500,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
999,1447,1705331093276533100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
1000,1448,1705331093350590100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
1001,1449,1705331093843716000,send_rep_9_p_11_s_100,"['send', 'rep', '9', 'p', '11', 's', '100']",send,9,11,100,
1002,1450,1705331093883370900,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1003,1451,1705331093907726000,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1004,1452,1705331093935872200,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1005,1453,1705331093960932600,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1006,1454,1705331094457910900,send_rep_9_p_11_s_111,"['send', 'rep', '9', 'p', '11', 's', '111']",send,9,11,111,
1007,1455,1705331094497925700,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1008,1456,1705331094521720300,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1009,1457,1705331094547053900,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1010,1458,1705331094571604900,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1011,1459,1705331095088296300,send_rep_9_p_12_s_00100101100010010110,"['send', 'rep', '9', 'p', '12', 's', '00100101100010010110']",send,9,12,00100101100010010110,
1012,1460,1705331095161003200,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
1013,1461,1705331095222185800,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
1014,1462,1705331095288423100,rec_dec_153750_bin_00100101100010010110_p_11,"['rec', 'dec', '153750', 'bin', '00100101100010010110', 'p', '11']",rec,9,11,00100101100010010110,153750
1015,1463,1705331095886575400,send_rep_9_p_12_s_01000001011001000110000101101101,"['send', 'rep', '9', 'p', '12', 's', '01000001011001000110000101101101']",send,9,12,01000001011001000110000101101101,
1016,1464,1705331095983575100,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
1017,1465,1705331096074382700,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
1018,1466,1705331096160056600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
1019,1467,1705331096247083600,rec_dec_1097097581_bin_01000001011001000110000101101101_p_11,"['rec', 'dec', '1097097581', 'bin', '01000001011001000110000101101101', 'p', '11']",rec,9,11,01000001011001000110000101101101,1097097581
1020,1468,1705331096751491900,send_rep_9_p_12_s_100,"['send', 'rep', '9', 'p', '12', 's', '100']",send,9,12,100,
1021,1469,1705331096783611400,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1022,1470,1705331096812321300,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1023,1471,1705331096840652500,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1024,1472,1705331096869842200,rec_dec_4_bin_100_p_11,"['rec', 'dec', '4', 'bin', '100', 'p', '11']",rec,9,11,100,4
1025,1473,1705331097386170100,send_rep_9_p_12_s_111,"['send', 'rep', '9', 'p', '12', 's', '111']",send,9,12,111,
1026,1474,1705331097430525500,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1027,1475,1705331097458171300,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1028,1476,1705331097491466400,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1029,1477,1705331097520636000,rec_dec_7_bin_111_p_11,"['rec', 'dec', '7', 'bin', '111', 'p', '11']",rec,9,11,111,7
1030,1534,1705331136758027300,send_rep_1_p_1_s_00100101100010010110,"['send', 'rep', '1', 'p', '1', 's', '00100101100010010110']",send,1,1,00100101100010010110,
1031,1535,1705331137310778900,send_rep_1_p_1_s_01000001011001000110000101101101,"['send', 'rep', '1', 'p', '1', 's', '01000001011001000110000101101101']",send,1,1,01000001011001000110000101101101,
1032,1536,1705331137840134800,send_rep_1_p_1_s_100,"['send', 'rep', '1', 'p', '1', 's', '100']",send,1,1,100,
1033,1537,1705331138356240500,send_rep_1_p_1_s_111,"['send', 'rep', '1', 'p', '1', 's', '111']",send,1,1,111,
1034,1538,1705331138888932900,send_rep_1_p_2_s_00100101100010010110,"['send', 'rep', '1', 'p', '2', 's', '00100101100010010110']",send,1,2,00100101100010010110,
1035,1539,1705331139450162300,send_rep_1_p_2_s_01000001011001000110000101101101,"['send', 'rep', '1', 'p', '2', 's', '01000001011001000110000101101101']",send,1,2,01000001011001000110000101101101,
1036,1540,1705331139990857100,send_rep_1_p_2_s_100,"['send', 'rep', '1', 'p', '2', 's', '100']",send,1,2,100,
1037,1541,1705331140502925800,send_rep_1_p_2_s_111,"['send', 'rep', '1', 'p', '2', 's', '111']",send,1,2,111,
